Interactor1	Interactor2	Complex.name	Complex.id	geneName1	geneName2	GATA4	TBX5	NKX25
Q9UHX1	Q8NI27	Spliceosome	351	PUF60	THOC2	1	0	1
Q9UHX1	Q96J01	Spliceosome	351	PUF60	THOC3	1	0	1
Q9UHX1	Q86V81	Spliceosome	351	PUF60	ALYREF	1	0	1
Q9UHX1	Q13769	Spliceosome	351	PUF60	THOC5	1	0	1
Q9UHX1	Q86W42	Spliceosome	351	PUF60	THOC6	1	0	1
Q9UHX1	Q6I9Y2	Spliceosome	351	PUF60	THOC7	1	0	1
Q9UHX1	P62995	Spliceosome	351	PUF60	TRA2B	1	0	1
Q9UHX1	P83876	Spliceosome	351	PUF60	NA	1	0	1
Q9UHX1	Q01081	Spliceosome	351	PUF60	U2AF1	1	0	1
Q9UHX1	P26368	Spliceosome	351	PUF60	U2AF2	1	0	1
Q9UHX1	Q53GS9	Spliceosome	351	PUF60	USP39	1	0	1
Q9UHX1	Q9Y2W2	Spliceosome	351	PUF60	WBP11	1	0	1
Q9UHX1	Q15007	Spliceosome	351	PUF60	WTAP	1	0	1
Q9UHX1	Q9HCS7	Spliceosome	351	PUF60	XAB2	1	0	1
Q9UHX1	O43670	Spliceosome	351	PUF60	NA	1	0	1
Q96T37	Q96I25	Spliceosome	351	RBM15	RBM17	1	0	1
Q96T37	Q9NW64	Spliceosome	351	RBM15	RBM22	1	0	1
Q96T37	P49756	Spliceosome	351	RBM15	RBM25	1	0	1
Q96T37	Q14498	Spliceosome	351	RBM15	RBM39	1	0	1
Q96T37	Q9Y5S9	Spliceosome	351	RBM15	RBM8A	1	0	1
Q96T37	Q15287	Spliceosome	351	RBM15	RNPS1	1	0	1
Q96T37	O43290	Spliceosome	351	RBM15	SART1	1	0	1
Q96T37	Q15637	Spliceosome	351	RBM15	SF1	1	0	1
Q96T37	Q15459	Spliceosome	351	RBM15	SF3A1	1	0	1
Q96T37	Q15428	Spliceosome	351	RBM15	SF3A2	1	0	1
Q96T37	Q12874	Spliceosome	351	RBM15	SF3A3	1	0	1
Q96T37	O75533	Spliceosome	351	RBM15	SF3B1	1	0	1
Q96T37	Q9Y3B4	Spliceosome	351	RBM15	SF3B6	1	0	1
Q96T37	Q13435	Spliceosome	351	RBM15	SF3B2	1	0	1
Q96T37	Q15393	Spliceosome	351	RBM15	SF3B3	1	0	1
Q96T37	Q15427	Spliceosome	351	RBM15	SF3B4	1	0	1
Q96T37	Q07955	Spliceosome	351	RBM15	SRSF1	1	0	1
Q96T37	Q05519	Spliceosome	351	RBM15	NA	1	0	1
Q96T37	Q01130	Spliceosome	351	RBM15	SRSF2	1	0	1
Q96T37	P84103	Spliceosome	351	RBM15	SRSF3	1	0	1
Q96T37	Q08170	Spliceosome	351	RBM15	SRSF4	1	0	1
Q96T37	Q13243	Spliceosome	351	RBM15	SRSF5	1	0	1
Q96T37	Q16629	Spliceosome	351	RBM15	SRSF7	1	0	1
Q96T37	P42285	Spliceosome	351	RBM15	MTREX	1	0	1
Q96T37	O95391	Spliceosome	351	RBM15	SLU7	1	0	1
Q96T37	O75940	Spliceosome	351	RBM15	SMNDC1	1	0	1
Q96T37	Q2TAY7	Spliceosome	351	RBM15	SMU1	1	0	1
Q96T37	O75643	Spliceosome	351	RBM15	SNRNP200	1	0	1
Q96T37	Q8WVK2	Spliceosome	351	RBM15	NA	1	0	1
Q96T37	Q96DI7	Spliceosome	351	RBM15	SNRNP40	1	0	1
Q96T37	P08621	Spliceosome	351	RBM15	SNRNP70	1	0	1
Q96T37	P09012	Spliceosome	351	RBM15	SNRPA	1	0	1
Q96T37	P09661	Spliceosome	351	RBM15	SNRPA1	1	0	1
Q96T37	P14678	Spliceosome	351	RBM15	SNRPB	1	0	1
Q96T37	P08579	Spliceosome	351	RBM15	SNRPB2	1	0	1
Q96T37	P09234	Spliceosome	351	RBM15	SNRPC	1	0	1
Q96T37	P62314	Spliceosome	351	RBM15	SNRPD1	1	0	1
Q96T37	P62316	Spliceosome	351	RBM15	SNRPD2	1	0	1
Q96T37	P62318	Spliceosome	351	RBM15	SNRPD3	1	0	1
Q96T37	P62304	Spliceosome	351	RBM15	SNRPE	1	0	1
Q96T37	P62306	Spliceosome	351	RBM15	SNRPF	1	0	1
Q96T37	P62308	Spliceosome	351	RBM15	SNRPG	1	0	1
Q96T37	Q13573	Spliceosome	351	RBM15	SNW1	1	0	1
Q96T37	Q96T58	Spliceosome	351	RBM15	NA	1	0	1
Q96T37	O15042	Spliceosome	351	RBM15	U2SURP	1	0	1
Q96T37	Q8IYB3	Spliceosome	351	RBM15	SRRM1	1	0	1
Q96T37	Q9UQ35	Spliceosome	351	RBM15	SRRM2	1	0	1
Q96T37	Q9BXP5	Spliceosome	351	RBM15	SRRT	1	0	1
Q96T37	Q13247	Spliceosome	351	RBM15	SRSF6	1	0	1
Q96T37	Q13242	Spliceosome	351	RBM15	SRSF9	1	0	1
Q96T37	O95926	Spliceosome	351	RBM15	SYF2	1	0	1
Q96T37	O14776	Spliceosome	351	RBM15	TCERG1	1	0	1
Q96T37	Q9UBB9	Spliceosome	351	RBM15	TFIP11	1	0	1
Q96T37	Q96FV9	Spliceosome	351	RBM15	THOC1	1	0	1
Q96T37	Q8NI27	Spliceosome	351	RBM15	THOC2	1	0	1
Q96T37	Q96J01	Spliceosome	351	RBM15	THOC3	1	0	1
Q96T37	Q86V81	Spliceosome	351	RBM15	ALYREF	1	0	1
Q96T37	Q13769	Spliceosome	351	RBM15	THOC5	1	0	1
Q96T37	Q86W42	Spliceosome	351	RBM15	THOC6	1	0	1
Q96T37	Q6I9Y2	Spliceosome	351	RBM15	THOC7	1	0	1
Q96T37	P62995	Spliceosome	351	RBM15	TRA2B	1	0	1
Q96T37	P83876	Spliceosome	351	RBM15	NA	1	0	1
Q96T37	Q01081	Spliceosome	351	RBM15	U2AF1	1	0	1
Q96T37	P26368	Spliceosome	351	RBM15	U2AF2	1	0	1
Q96T37	Q53GS9	Spliceosome	351	RBM15	USP39	1	0	1
Q96T37	Q9Y2W2	Spliceosome	351	RBM15	WBP11	1	0	1
Q96T37	Q15007	Spliceosome	351	RBM15	WTAP	1	0	1
Q96T37	Q9HCS7	Spliceosome	351	RBM15	XAB2	1	0	1
Q96T37	O43670	Spliceosome	351	RBM15	NA	1	0	1
Q96I25	Q9NW64	Spliceosome	351	RBM17	RBM22	1	0	1
Q96I25	P49756	Spliceosome	351	RBM17	RBM25	1	0	1
Q96I25	Q14498	Spliceosome	351	RBM17	RBM39	1	0	1
Q96I25	Q9Y5S9	Spliceosome	351	RBM17	RBM8A	1	0	1
Q96I25	Q15287	Spliceosome	351	RBM17	RNPS1	1	0	1
Q96I25	O43290	Spliceosome	351	RBM17	SART1	1	0	1
Q96I25	Q15637	Spliceosome	351	RBM17	SF1	1	0	1
Q96I25	Q15459	Spliceosome	351	RBM17	SF3A1	1	0	1
Q96I25	Q15428	Spliceosome	351	RBM17	SF3A2	1	0	1
Q96I25	Q12874	Spliceosome	351	RBM17	SF3A3	1	0	1
Q96I25	O75533	Spliceosome	351	RBM17	SF3B1	1	0	1
Q96I25	Q9Y3B4	Spliceosome	351	RBM17	SF3B6	1	0	1
Q96I25	Q13435	Spliceosome	351	RBM17	SF3B2	1	0	1
Q96I25	Q15393	Spliceosome	351	RBM17	SF3B3	1	0	1
Q96I25	Q15427	Spliceosome	351	RBM17	SF3B4	1	0	1
Q96I25	Q07955	Spliceosome	351	RBM17	SRSF1	1	0	1
Q96I25	Q05519	Spliceosome	351	RBM17	NA	1	0	1
Q96I25	Q01130	Spliceosome	351	RBM17	SRSF2	1	0	1
Q96I25	P84103	Spliceosome	351	RBM17	SRSF3	1	0	1
Q96I25	Q08170	Spliceosome	351	RBM17	SRSF4	1	0	1
Q96I25	Q13243	Spliceosome	351	RBM17	SRSF5	1	0	1
Q96I25	Q16629	Spliceosome	351	RBM17	SRSF7	1	0	1
Q96I25	P42285	Spliceosome	351	RBM17	MTREX	1	0	1
Q96I25	O95391	Spliceosome	351	RBM17	SLU7	1	0	1
Q96I25	O75940	Spliceosome	351	RBM17	SMNDC1	1	0	1
Q96I25	Q2TAY7	Spliceosome	351	RBM17	SMU1	1	0	1
Q96I25	O75643	Spliceosome	351	RBM17	SNRNP200	1	0	1
Q96I25	Q8WVK2	Spliceosome	351	RBM17	NA	1	0	1
Q96I25	Q96DI7	Spliceosome	351	RBM17	SNRNP40	1	0	1
Q96I25	P08621	Spliceosome	351	RBM17	SNRNP70	1	0	1
Q96I25	P09012	Spliceosome	351	RBM17	SNRPA	1	0	1
Q96I25	P09661	Spliceosome	351	RBM17	SNRPA1	1	0	1
Q96I25	P14678	Spliceosome	351	RBM17	SNRPB	1	0	1
Q96I25	P08579	Spliceosome	351	RBM17	SNRPB2	1	0	1
Q96I25	P09234	Spliceosome	351	RBM17	SNRPC	1	0	1
Q96I25	P62314	Spliceosome	351	RBM17	SNRPD1	1	0	1
Q96I25	P62316	Spliceosome	351	RBM17	SNRPD2	1	0	1
Q96I25	P62318	Spliceosome	351	RBM17	SNRPD3	1	0	1
Q96I25	P62304	Spliceosome	351	RBM17	SNRPE	1	0	1
Q96I25	P62306	Spliceosome	351	RBM17	SNRPF	1	0	1
Q96I25	P62308	Spliceosome	351	RBM17	SNRPG	1	0	1
Q96I25	Q13573	Spliceosome	351	RBM17	SNW1	1	0	1
Q96I25	Q96T58	Spliceosome	351	RBM17	NA	1	0	1
Q96I25	O15042	Spliceosome	351	RBM17	U2SURP	1	0	1
Q96I25	Q8IYB3	Spliceosome	351	RBM17	SRRM1	1	0	1
Q96I25	Q9UQ35	Spliceosome	351	RBM17	SRRM2	1	0	1
Q96I25	Q9BXP5	Spliceosome	351	RBM17	SRRT	1	0	1
Q96I25	Q13247	Spliceosome	351	RBM17	SRSF6	1	0	1
Q96I25	Q13242	Spliceosome	351	RBM17	SRSF9	1	0	1
Q96I25	O95926	Spliceosome	351	RBM17	SYF2	1	0	1
Q96I25	O14776	Spliceosome	351	RBM17	TCERG1	1	0	1
Q96I25	Q9UBB9	Spliceosome	351	RBM17	TFIP11	1	0	1
Q96I25	Q96FV9	Spliceosome	351	RBM17	THOC1	1	0	1
Q96I25	Q8NI27	Spliceosome	351	RBM17	THOC2	1	0	1
Q96I25	Q96J01	Spliceosome	351	RBM17	THOC3	1	0	1
Q96I25	Q86V81	Spliceosome	351	RBM17	ALYREF	1	0	1
Q96I25	Q13769	Spliceosome	351	RBM17	THOC5	1	0	1
Q96I25	Q86W42	Spliceosome	351	RBM17	THOC6	1	0	1
Q96I25	Q6I9Y2	Spliceosome	351	RBM17	THOC7	1	0	1
Q96I25	P62995	Spliceosome	351	RBM17	TRA2B	1	0	1
Q96I25	P83876	Spliceosome	351	RBM17	NA	1	0	1
Q96I25	Q01081	Spliceosome	351	RBM17	U2AF1	1	0	1
Q96I25	P26368	Spliceosome	351	RBM17	U2AF2	1	0	1
Q96I25	Q53GS9	Spliceosome	351	RBM17	USP39	1	0	1
Q96I25	Q9Y2W2	Spliceosome	351	RBM17	WBP11	1	0	1
Q96I25	Q15007	Spliceosome	351	RBM17	WTAP	1	0	1
Q96I25	Q9HCS7	Spliceosome	351	RBM17	XAB2	1	0	1
Q96I25	O43670	Spliceosome	351	RBM17	NA	1	0	1
Q9NW64	P49756	Spliceosome	351	RBM22	RBM25	1	0	1
Q9NW64	Q14498	Spliceosome	351	RBM22	RBM39	1	0	1
Q9NW64	Q9Y5S9	Spliceosome	351	RBM22	RBM8A	1	0	1
Q9NW64	Q15287	Spliceosome	351	RBM22	RNPS1	1	0	1
Q9NW64	O43290	Spliceosome	351	RBM22	SART1	1	0	1
Q9NW64	Q15637	Spliceosome	351	RBM22	SF1	1	0	1
Q9NW64	Q15459	Spliceosome	351	RBM22	SF3A1	1	0	1
Q9NW64	Q15428	Spliceosome	351	RBM22	SF3A2	1	0	1
Q9NW64	Q12874	Spliceosome	351	RBM22	SF3A3	1	0	1
Q9NW64	O75533	Spliceosome	351	RBM22	SF3B1	1	0	1
Q9NW64	Q9Y3B4	Spliceosome	351	RBM22	SF3B6	1	0	1
Q9NW64	Q13435	Spliceosome	351	RBM22	SF3B2	1	0	1
Q9NW64	Q15393	Spliceosome	351	RBM22	SF3B3	1	0	1
Q9NW64	Q15427	Spliceosome	351	RBM22	SF3B4	1	0	1
Q9NW64	Q07955	Spliceosome	351	RBM22	SRSF1	1	0	1
Q9NW64	Q05519	Spliceosome	351	RBM22	NA	1	0	1
Q9NW64	Q01130	Spliceosome	351	RBM22	SRSF2	1	0	1
Q9NW64	P84103	Spliceosome	351	RBM22	SRSF3	1	0	1
Q9NW64	Q08170	Spliceosome	351	RBM22	SRSF4	1	0	1
Q9NW64	Q13243	Spliceosome	351	RBM22	SRSF5	1	0	1
Q9NW64	Q16629	Spliceosome	351	RBM22	SRSF7	1	0	1
Q9NW64	P42285	Spliceosome	351	RBM22	MTREX	1	0	1
Q9NW64	O95391	Spliceosome	351	RBM22	SLU7	1	0	1
Q9NW64	O75940	Spliceosome	351	RBM22	SMNDC1	1	0	1
Q9NW64	Q2TAY7	Spliceosome	351	RBM22	SMU1	1	0	1
Q9NW64	O75643	Spliceosome	351	RBM22	SNRNP200	1	0	1
Q9NW64	Q8WVK2	Spliceosome	351	RBM22	NA	1	0	1
Q9NW64	Q96DI7	Spliceosome	351	RBM22	SNRNP40	1	0	1
Q9NW64	P08621	Spliceosome	351	RBM22	SNRNP70	1	0	1
Q9NW64	P09012	Spliceosome	351	RBM22	SNRPA	1	0	1
Q9NW64	P09661	Spliceosome	351	RBM22	SNRPA1	1	0	1
Q9NW64	P14678	Spliceosome	351	RBM22	SNRPB	1	0	1
Q9NW64	P08579	Spliceosome	351	RBM22	SNRPB2	1	0	1
Q9NW64	P09234	Spliceosome	351	RBM22	SNRPC	1	0	1
Q9NW64	P62314	Spliceosome	351	RBM22	SNRPD1	1	0	1
Q9NW64	P62316	Spliceosome	351	RBM22	SNRPD2	1	0	1
Q9NW64	P62318	Spliceosome	351	RBM22	SNRPD3	1	0	1
Q9NW64	P62304	Spliceosome	351	RBM22	SNRPE	1	0	1
Q9NW64	P62306	Spliceosome	351	RBM22	SNRPF	1	0	1
Q9NW64	P62308	Spliceosome	351	RBM22	SNRPG	1	0	1
Q9NW64	Q13573	Spliceosome	351	RBM22	SNW1	1	0	1
Q9NW64	Q96T58	Spliceosome	351	RBM22	NA	1	0	1
Q9NW64	O15042	Spliceosome	351	RBM22	U2SURP	1	0	1
Q9NW64	Q8IYB3	Spliceosome	351	RBM22	SRRM1	1	0	1
Q9NW64	Q9UQ35	Spliceosome	351	RBM22	SRRM2	1	0	1
Q9NW64	Q9BXP5	Spliceosome	351	RBM22	SRRT	1	0	1
Q9NW64	Q13247	Spliceosome	351	RBM22	SRSF6	1	0	1
Q9NW64	Q13242	Spliceosome	351	RBM22	SRSF9	1	0	1
Q9NW64	O95926	Spliceosome	351	RBM22	SYF2	1	0	1
Q9NW64	O14776	Spliceosome	351	RBM22	TCERG1	1	0	1
Q9NW64	Q9UBB9	Spliceosome	351	RBM22	TFIP11	1	0	1
Q9NW64	Q96FV9	Spliceosome	351	RBM22	THOC1	1	0	1
Q9NW64	Q8NI27	Spliceosome	351	RBM22	THOC2	1	0	1
Q9NW64	Q96J01	Spliceosome	351	RBM22	THOC3	1	0	1
Q9NW64	Q86V81	Spliceosome	351	RBM22	ALYREF	1	0	1
Q9NW64	Q13769	Spliceosome	351	RBM22	THOC5	1	0	1
Q9NW64	Q86W42	Spliceosome	351	RBM22	THOC6	1	0	1
Q9NW64	Q6I9Y2	Spliceosome	351	RBM22	THOC7	1	0	1
Q9NW64	P62995	Spliceosome	351	RBM22	TRA2B	1	0	1
Q9NW64	P83876	Spliceosome	351	RBM22	NA	1	0	1
Q9NW64	Q01081	Spliceosome	351	RBM22	U2AF1	1	0	1
Q9NW64	P26368	Spliceosome	351	RBM22	U2AF2	1	0	1
Q9NW64	Q53GS9	Spliceosome	351	RBM22	USP39	1	0	1
Q9NW64	Q9Y2W2	Spliceosome	351	RBM22	WBP11	1	0	1
Q9NW64	Q15007	Spliceosome	351	RBM22	WTAP	1	0	1
Q9NW64	Q9HCS7	Spliceosome	351	RBM22	XAB2	1	0	1
Q9NW64	O43670	Spliceosome	351	RBM22	NA	1	0	1
P49756	Q14498	Spliceosome	351	RBM25	RBM39	1	0	1
P49756	Q9Y5S9	Spliceosome	351	RBM25	RBM8A	1	0	1
P49756	Q15287	Spliceosome	351	RBM25	RNPS1	1	0	1
P49756	O43290	Spliceosome	351	RBM25	SART1	1	0	1
P49756	Q15637	Spliceosome	351	RBM25	SF1	1	0	1
P49756	Q15459	Spliceosome	351	RBM25	SF3A1	1	0	1
P49756	Q15428	Spliceosome	351	RBM25	SF3A2	1	0	1
P49756	Q12874	Spliceosome	351	RBM25	SF3A3	1	0	1
P49756	O75533	Spliceosome	351	RBM25	SF3B1	1	0	1
P49756	Q9Y3B4	Spliceosome	351	RBM25	SF3B6	1	0	1
P49756	Q13435	Spliceosome	351	RBM25	SF3B2	1	0	1
P49756	Q15393	Spliceosome	351	RBM25	SF3B3	1	0	1
P49756	Q15427	Spliceosome	351	RBM25	SF3B4	1	0	1
P49756	Q07955	Spliceosome	351	RBM25	SRSF1	1	0	1
P49756	Q05519	Spliceosome	351	RBM25	NA	1	0	1
P49756	Q01130	Spliceosome	351	RBM25	SRSF2	1	0	1
P49756	P84103	Spliceosome	351	RBM25	SRSF3	1	0	1
P49756	Q08170	Spliceosome	351	RBM25	SRSF4	1	0	1
P49756	Q13243	Spliceosome	351	RBM25	SRSF5	1	0	1
P49756	Q16629	Spliceosome	351	RBM25	SRSF7	1	0	1
P49756	P42285	Spliceosome	351	RBM25	MTREX	1	0	1
P49756	O95391	Spliceosome	351	RBM25	SLU7	1	0	1
P49756	O75940	Spliceosome	351	RBM25	SMNDC1	1	0	1
P49756	Q2TAY7	Spliceosome	351	RBM25	SMU1	1	0	1
P49756	O75643	Spliceosome	351	RBM25	SNRNP200	1	0	1
P49756	Q8WVK2	Spliceosome	351	RBM25	NA	1	0	1
P49756	Q96DI7	Spliceosome	351	RBM25	SNRNP40	1	0	1
P49756	P08621	Spliceosome	351	RBM25	SNRNP70	1	0	1
P49756	P09012	Spliceosome	351	RBM25	SNRPA	1	0	1
P49756	P09661	Spliceosome	351	RBM25	SNRPA1	1	0	1
P49756	P14678	Spliceosome	351	RBM25	SNRPB	1	0	1
P49756	P08579	Spliceosome	351	RBM25	SNRPB2	1	0	1
P49756	P09234	Spliceosome	351	RBM25	SNRPC	1	0	1
P49756	P62314	Spliceosome	351	RBM25	SNRPD1	1	0	1
P49756	P62316	Spliceosome	351	RBM25	SNRPD2	1	0	1
P49756	P62318	Spliceosome	351	RBM25	SNRPD3	1	0	1
P49756	P62304	Spliceosome	351	RBM25	SNRPE	1	0	1
P49756	P62306	Spliceosome	351	RBM25	SNRPF	1	0	1
P49756	P62308	Spliceosome	351	RBM25	SNRPG	1	0	1
P49756	Q13573	Spliceosome	351	RBM25	SNW1	1	0	1
P49756	Q96T58	Spliceosome	351	RBM25	NA	1	0	1
P49756	O15042	Spliceosome	351	RBM25	U2SURP	1	0	1
P49756	Q8IYB3	Spliceosome	351	RBM25	SRRM1	1	0	1
P49756	Q9UQ35	Spliceosome	351	RBM25	SRRM2	1	0	1
P49756	Q9BXP5	Spliceosome	351	RBM25	SRRT	1	0	1
P49756	Q13247	Spliceosome	351	RBM25	SRSF6	1	0	1
P49756	Q13242	Spliceosome	351	RBM25	SRSF9	1	0	1
P49756	O95926	Spliceosome	351	RBM25	SYF2	1	0	1
P49756	O14776	Spliceosome	351	RBM25	TCERG1	1	0	1
P49756	Q9UBB9	Spliceosome	351	RBM25	TFIP11	1	0	1
P49756	Q96FV9	Spliceosome	351	RBM25	THOC1	1	0	1
P49756	Q8NI27	Spliceosome	351	RBM25	THOC2	1	0	1
P49756	Q96J01	Spliceosome	351	RBM25	THOC3	1	0	1
P49756	Q86V81	Spliceosome	351	RBM25	ALYREF	1	0	1
P49756	Q13769	Spliceosome	351	RBM25	THOC5	1	0	1
P49756	Q86W42	Spliceosome	351	RBM25	THOC6	1	0	1
P49756	Q6I9Y2	Spliceosome	351	RBM25	THOC7	1	0	1
P49756	P62995	Spliceosome	351	RBM25	TRA2B	1	0	1
P49756	P83876	Spliceosome	351	RBM25	NA	1	0	1
P49756	Q01081	Spliceosome	351	RBM25	U2AF1	1	0	1
P49756	P26368	Spliceosome	351	RBM25	U2AF2	1	0	1
P49756	Q53GS9	Spliceosome	351	RBM25	USP39	1	0	1
P49756	Q9Y2W2	Spliceosome	351	RBM25	WBP11	1	0	1
P49756	Q15007	Spliceosome	351	RBM25	WTAP	1	0	1
P49756	Q9HCS7	Spliceosome	351	RBM25	XAB2	1	0	1
P49756	O43670	Spliceosome	351	RBM25	NA	1	0	1
Q14498	Q9Y5S9	Spliceosome	351	RBM39	RBM8A	1	0	1
Q14498	Q15287	Spliceosome	351	RBM39	RNPS1	1	0	1
Q14498	O43290	Spliceosome	351	RBM39	SART1	1	0	1
Q14498	Q15637	Spliceosome	351	RBM39	SF1	1	0	1
Q14498	Q15459	Spliceosome	351	RBM39	SF3A1	1	0	1
Q14498	Q15428	Spliceosome	351	RBM39	SF3A2	1	0	1
Q14498	Q12874	Spliceosome	351	RBM39	SF3A3	1	0	1
Q14498	O75533	Spliceosome	351	RBM39	SF3B1	1	0	1
Q14498	Q9Y3B4	Spliceosome	351	RBM39	SF3B6	1	0	1
Q14498	Q13435	Spliceosome	351	RBM39	SF3B2	1	0	1
Q14498	Q15393	Spliceosome	351	RBM39	SF3B3	1	0	1
Q14498	Q15427	Spliceosome	351	RBM39	SF3B4	1	0	1
Q14498	Q07955	Spliceosome	351	RBM39	SRSF1	1	0	1
Q14498	Q05519	Spliceosome	351	RBM39	NA	1	0	1
Q14498	Q01130	Spliceosome	351	RBM39	SRSF2	1	0	1
Q14498	P84103	Spliceosome	351	RBM39	SRSF3	1	0	1
Q14498	Q08170	Spliceosome	351	RBM39	SRSF4	1	0	1
Q14498	Q13243	Spliceosome	351	RBM39	SRSF5	1	0	1
Q14498	Q16629	Spliceosome	351	RBM39	SRSF7	1	0	1
Q14498	P42285	Spliceosome	351	RBM39	MTREX	1	0	1
Q14498	O95391	Spliceosome	351	RBM39	SLU7	1	0	1
Q14498	O75940	Spliceosome	351	RBM39	SMNDC1	1	0	1
Q14498	Q2TAY7	Spliceosome	351	RBM39	SMU1	1	0	1
Q14498	O75643	Spliceosome	351	RBM39	SNRNP200	1	0	1
Q14498	Q8WVK2	Spliceosome	351	RBM39	NA	1	0	1
Q14498	Q96DI7	Spliceosome	351	RBM39	SNRNP40	1	0	1
Q14498	P08621	Spliceosome	351	RBM39	SNRNP70	1	0	1
Q14498	P09012	Spliceosome	351	RBM39	SNRPA	1	0	1
Q14498	P09661	Spliceosome	351	RBM39	SNRPA1	1	0	1
Q14498	P14678	Spliceosome	351	RBM39	SNRPB	1	0	1
Q14498	P08579	Spliceosome	351	RBM39	SNRPB2	1	0	1
Q14498	P09234	Spliceosome	351	RBM39	SNRPC	1	0	1
Q14498	P62314	Spliceosome	351	RBM39	SNRPD1	1	0	1
Q14498	P62316	Spliceosome	351	RBM39	SNRPD2	1	0	1
Q14498	P62318	Spliceosome	351	RBM39	SNRPD3	1	0	1
Q14498	P62304	Spliceosome	351	RBM39	SNRPE	1	0	1
Q14498	P62306	Spliceosome	351	RBM39	SNRPF	1	0	1
Q14498	P62308	Spliceosome	351	RBM39	SNRPG	1	0	1
Q14498	Q13573	Spliceosome	351	RBM39	SNW1	1	0	1
Q14498	Q96T58	Spliceosome	351	RBM39	NA	1	0	1
Q14498	O15042	Spliceosome	351	RBM39	U2SURP	1	0	1
Q14498	Q8IYB3	Spliceosome	351	RBM39	SRRM1	1	0	1
Q14498	Q9UQ35	Spliceosome	351	RBM39	SRRM2	1	0	1
Q14498	Q9BXP5	Spliceosome	351	RBM39	SRRT	1	0	1
Q14498	Q13247	Spliceosome	351	RBM39	SRSF6	1	0	1
Q14498	Q13242	Spliceosome	351	RBM39	SRSF9	1	0	1
Q14498	O95926	Spliceosome	351	RBM39	SYF2	1	0	1
Q14498	O14776	Spliceosome	351	RBM39	TCERG1	1	0	1
Q14498	Q9UBB9	Spliceosome	351	RBM39	TFIP11	1	0	1
Q14498	Q96FV9	Spliceosome	351	RBM39	THOC1	1	0	1
Q14498	Q8NI27	Spliceosome	351	RBM39	THOC2	1	0	1
Q14498	Q96J01	Spliceosome	351	RBM39	THOC3	1	0	1
Q14498	Q86V81	Spliceosome	351	RBM39	ALYREF	1	0	1
Q14498	Q13769	Spliceosome	351	RBM39	THOC5	1	0	1
Q14498	Q86W42	Spliceosome	351	RBM39	THOC6	1	0	1
Q14498	Q6I9Y2	Spliceosome	351	RBM39	THOC7	1	0	1
Q14498	P62995	Spliceosome	351	RBM39	TRA2B	1	0	1
Q14498	P83876	Spliceosome	351	RBM39	NA	1	0	1
Q14498	Q01081	Spliceosome	351	RBM39	U2AF1	1	0	1
Q14498	P26368	Spliceosome	351	RBM39	U2AF2	1	0	1
Q14498	Q53GS9	Spliceosome	351	RBM39	USP39	1	0	1
Q14498	Q9Y2W2	Spliceosome	351	RBM39	WBP11	1	0	1
Q14498	Q15007	Spliceosome	351	RBM39	WTAP	1	0	1
Q14498	Q9HCS7	Spliceosome	351	RBM39	XAB2	1	0	1
Q14498	O43670	Spliceosome	351	RBM39	NA	1	0	1
Q9Y5S9	Q15287	Spliceosome	351	RBM8A	RNPS1	1	0	1
Q9Y5S9	O43290	Spliceosome	351	RBM8A	SART1	1	0	1
Q9Y5S9	Q15637	Spliceosome	351	RBM8A	SF1	1	0	1
Q9Y5S9	Q15459	Spliceosome	351	RBM8A	SF3A1	1	0	1
Q9Y5S9	Q15428	Spliceosome	351	RBM8A	SF3A2	1	0	1
Q9Y5S9	Q12874	Spliceosome	351	RBM8A	SF3A3	1	0	1
Q9Y5S9	O75533	Spliceosome	351	RBM8A	SF3B1	1	0	1
Q9Y5S9	Q9Y3B4	Spliceosome	351	RBM8A	SF3B6	1	0	1
Q9Y5S9	Q13435	Spliceosome	351	RBM8A	SF3B2	1	0	1
Q9Y5S9	Q15393	Spliceosome	351	RBM8A	SF3B3	1	0	1
Q9Y5S9	Q15427	Spliceosome	351	RBM8A	SF3B4	1	0	1
Q9Y5S9	Q07955	Spliceosome	351	RBM8A	SRSF1	1	0	1
Q9Y5S9	Q05519	Spliceosome	351	RBM8A	NA	1	0	1
Q9Y5S9	Q01130	Spliceosome	351	RBM8A	SRSF2	1	0	1
Q9Y5S9	P84103	Spliceosome	351	RBM8A	SRSF3	1	0	1
Q9Y5S9	Q08170	Spliceosome	351	RBM8A	SRSF4	1	0	1
Q9Y5S9	Q13243	Spliceosome	351	RBM8A	SRSF5	1	0	1
Q9Y5S9	Q16629	Spliceosome	351	RBM8A	SRSF7	1	0	1
Q9Y5S9	P42285	Spliceosome	351	RBM8A	MTREX	1	0	1
Q9Y5S9	O95391	Spliceosome	351	RBM8A	SLU7	1	0	1
Q9Y5S9	O75940	Spliceosome	351	RBM8A	SMNDC1	1	0	1
Q9Y5S9	Q2TAY7	Spliceosome	351	RBM8A	SMU1	1	0	1
Q9Y5S9	O75643	Spliceosome	351	RBM8A	SNRNP200	1	0	1
Q9Y5S9	Q8WVK2	Spliceosome	351	RBM8A	NA	1	0	1
Q9Y5S9	Q96DI7	Spliceosome	351	RBM8A	SNRNP40	1	0	1
Q9Y5S9	P08621	Spliceosome	351	RBM8A	SNRNP70	1	0	1
Q9Y5S9	P09012	Spliceosome	351	RBM8A	SNRPA	1	0	1
